label,from,to
congressionaldistrict,dc172d26-878e-11e7-a4f9-1cc1de329608,20
congressionaldistrict,dc172c84-878e-11e7-a4f9-1cc1de329608,05
congressionaldistrict,dc172bd9-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172c9b-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172bd6-878e-11e7-a4f9-1cc1de329608,06
congressionaldistrict,dc172b5d-878e-11e7-a4f9-1cc1de329608,10
congressionaldistrict,dc172b4c-878e-11e7-a4f9-1cc1de329608,14
congressionaldistrict,dc172b1d-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172b2f-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172c17-878e-11e7-a4f9-1cc1de329608,37
congressionaldistrict,dc172b85-878e-11e7-a4f9-1cc1de329608,10
congressionaldistrict,05,dc172cfd-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172beb-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172d58-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172af7-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172b13-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172cb2-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172b25-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172ad3-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172d25-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172d34-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172bb7-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172b17-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172ce2-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172bca-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172ccb-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172bd7-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172d1e-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172b3b-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172cba-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172d59-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172acb-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172b45-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172c5b-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172b78-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172cd8-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172b91-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172d1a-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172cd1-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172ce0-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172d79-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172aa7-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172c5c-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172aaa-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172bd1-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,dc172b36-878e-11e7-a4f9-1cc1de329608,10
congressionaldistrict,dc172c4b-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172be7-878e-11e7-a4f9-1cc1de329608,33
congressionaldistrict,dc172ca4-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172cc7-878e-11e7-a4f9-1cc1de329608,24
congressionaldistrict,dc172b81-878e-11e7-a4f9-1cc1de329608,08
congressionaldistrict,dc172ba3-878e-11e7-a4f9-1cc1de329608,23
congressionaldistrict,dc172b98-878e-11e7-a4f9-1cc1de329608,33
congressionaldistrict,dc172d5f-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,23,dc172b31-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,dc172bcd-878e-11e7-a4f9-1cc1de329608,07
congressionaldistrict,dc172cf2-878e-11e7-a4f9-1cc1de329608,10
congressionaldistrict,dc172d0a-878e-11e7-a4f9-1cc1de329608,08
congressionaldistrict,dc172b82-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172b3e-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172c27-878e-11e7-a4f9-1cc1de329608,20
congressionaldistrict,dc172cc1-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172bdc-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172b58-878e-11e7-a4f9-1cc1de329608,33
congressionaldistrict,dc172b6c-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172d4d-878e-11e7-a4f9-1cc1de329608,13
congressionaldistrict,dc172ce3-878e-11e7-a4f9-1cc1de329608,26
congressionaldistrict,dc172c1c-878e-11e7-a4f9-1cc1de329608,07
congressionaldistrict,dc172b5a-878e-11e7-a4f9-1cc1de329608,10
congressionaldistrict,dc172cce-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172cfb-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172d11-878e-11e7-a4f9-1cc1de329608,08
congressionaldistrict,dc172b51-878e-11e7-a4f9-1cc1de329608,48
congressionaldistrict,17,dc172b0c-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,17,dc172ad0-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,17,dc172b9a-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,dc172bc0-878e-11e7-a4f9-1cc1de329608,07
congressionaldistrict,dc172b9f-878e-11e7-a4f9-1cc1de329608,08
congressionaldistrict,dc172bbe-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172d40-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172c89-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172c2e-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172c7e-878e-11e7-a4f9-1cc1de329608,08
congressionaldistrict,dc172b52-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172d43-878e-11e7-a4f9-1cc1de329608,12
congressionaldistrict,dc172cdb-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172aac-878e-11e7-a4f9-1cc1de329608,10
