label,from,to
effectivedate,dc172ae6-878e-11e7-a4f9-1cc1de329608,11/3/2016
effectivedate,10/28/2016,dc172ad1-878e-11e7-a4f9-1cc1de329608
effectivedate,10/28/2016,dc172ad0-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172a94-878e-11e7-a4f9-1cc1de329608,9/30/2016
effectivedate,dc172ab0-878e-11e7-a4f9-1cc1de329608,10/20/2016
effectivedate,dc172d2c-878e-11e7-a4f9-1cc1de329608,4/27/2017
effectivedate,dc172af5-878e-11e7-a4f9-1cc1de329608,11/8/2016
effectivedate,11/23/2016,dc172b33-878e-11e7-a4f9-1cc1de329608
effectivedate,11/23/2016,dc172b2f-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172ba5-878e-11e7-a4f9-1cc1de329608,12/29/2016
effectivedate,1/23/2017,dc172be2-878e-11e7-a4f9-1cc1de329608
effectivedate,1/23/2017,dc172be1-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172d22-878e-11e7-a4f9-1cc1de329608,4/26/2017
effectivedate,dc172cdd-878e-11e7-a4f9-1cc1de329608,4/7/2017
effectivedate,dc172cc4-878e-11e7-a4f9-1cc1de329608,3/30/2017
effectivedate,1/24/2017,dc172be4-878e-11e7-a4f9-1cc1de329608
effectivedate,1/24/2017,dc172be3-878e-11e7-a4f9-1cc1de329608
effectivedate,1/24/2017,dc172be7-878e-11e7-a4f9-1cc1de329608
effectivedate,1/24/2017,dc172be5-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172bda-878e-11e7-a4f9-1cc1de329608,1/19/2017
effectivedate,3/29/2017,dc172cb8-878e-11e7-a4f9-1cc1de329608
effectivedate,3/29/2017,dc172cbb-878e-11e7-a4f9-1cc1de329608
effectivedate,3/29/2017,dc172cb9-878e-11e7-a4f9-1cc1de329608
effectivedate,3/29/2017,dc172cbc-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172b32-878e-11e7-a4f9-1cc1de329608,11/25/2016
effectivedate,dc172d64-878e-11e7-a4f9-1cc1de329608,5/17/2017
effectivedate,dc172d3e-878e-11e7-a4f9-1cc1de329608,4/18/2017
effectivedate,dc172ca8-878e-11e7-a4f9-1cc1de329608,3/17/2017
effectivedate,dc172b01-878e-11e7-a4f9-1cc1de329608,11/9/2016
effectivedate,dc172a96-878e-11e7-a4f9-1cc1de329608,10/4/2016
effectivedate,dc172b1f-878e-11e7-a4f9-1cc1de329608,11/18/2016
effectivedate,dc172c6b-878e-11e7-a4f9-1cc1de329608,2/28/2017
effectivedate,dc172d09-878e-11e7-a4f9-1cc1de329608,1/28/2017
effectivedate,dc172d39-878e-11e7-a4f9-1cc1de329608,5/23/2017
effectivedate,dc172c3a-878e-11e7-a4f9-1cc1de329608,2/16/2017
effectivedate,dc172bcc-878e-11e7-a4f9-1cc1de329608,1/13/2017
effectivedate,dc172bd8-878e-11e7-a4f9-1cc1de329608,1/19/2017
effectivedate,12/31/2016,dc172bdf-878e-11e7-a4f9-1cc1de329608
effectivedate,12/31/2016,dc172b9d-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172d20-878e-11e7-a4f9-1cc1de329608,4/24/2017
effectivedate,dc172c42-878e-11e7-a4f9-1cc1de329608,2/21/2017
effectivedate,dc172a95-878e-11e7-a4f9-1cc1de329608,9/30/2016
effectivedate,12/27/2016,dc172b97-878e-11e7-a4f9-1cc1de329608
effectivedate,12/27/2016,dc172ba4-878e-11e7-a4f9-1cc1de329608
effectivedate,12/27/2016,dc172b98-878e-11e7-a4f9-1cc1de329608
effectivedate,12/27/2016,dc172b96-878e-11e7-a4f9-1cc1de329608
effectivedate,12/27/2016,dc172b95-878e-11e7-a4f9-1cc1de329608
effectivedate,5/15/2017,dc172d6c-878e-11e7-a4f9-1cc1de329608
effectivedate,5/15/2017,dc172d6b-878e-11e7-a4f9-1cc1de329608
effectivedate,5/15/2017,dc172d50-878e-11e7-a4f9-1cc1de329608
effectivedate,5/18/2017,dc172d79-878e-11e7-a4f9-1cc1de329608
effectivedate,5/18/2017,dc172d76-878e-11e7-a4f9-1cc1de329608
effectivedate,5/18/2017,dc172d75-878e-11e7-a4f9-1cc1de329608
effectivedate,5/18/2017,dc172d7b-878e-11e7-a4f9-1cc1de329608
effectivedate,5/18/2017,dc172d7c-878e-11e7-a4f9-1cc1de329608
effectivedate,5/18/2017,dc172d74-878e-11e7-a4f9-1cc1de329608
effectivedate,5/18/2017,dc172d77-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172c8b-878e-11e7-a4f9-1cc1de329608,3/15/2017
effectivedate,10/19/2016,dc172aa9-878e-11e7-a4f9-1cc1de329608
effectivedate,10/19/2016,dc172ac6-878e-11e7-a4f9-1cc1de329608
effectivedate,10/19/2016,dc172aa8-878e-11e7-a4f9-1cc1de329608
effectivedate,10/19/2016,dc172aad-878e-11e7-a4f9-1cc1de329608
effectivedate,10/19/2016,dc172aaa-878e-11e7-a4f9-1cc1de329608
effectivedate,10/19/2016,dc172b5f-878e-11e7-a4f9-1cc1de329608
effectivedate,10/19/2016,dc172aab-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172d04-878e-11e7-a4f9-1cc1de329608,4/19/2017
effectivedate,dc172aec-878e-11e7-a4f9-1cc1de329608,11/4/2016
effectivedate,4/25/2017,dc172d24-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172d28-878e-11e7-a4f9-1cc1de329608,4/27/2017
effectivedate,dc172c52-878e-11e7-a4f9-1cc1de329608,2/24/2017
effectivedate,dc172c30-878e-11e7-a4f9-1cc1de329608,2/13/2017
effectivedate,dc172ccc-878e-11e7-a4f9-1cc1de329608,3/31/2017
effectivedate,dc172d0e-878e-11e7-a4f9-1cc1de329608,2/17/2017
effectivedate,dc172afe-878e-11e7-a4f9-1cc1de329608,11/9/2016
effectivedate,dc172adf-878e-11e7-a4f9-1cc1de329608,11/1/2016
effectivedate,dc172c21-878e-11e7-a4f9-1cc1de329608,2/10/2017
effectivedate,11/8/2016,dc172afa-878e-11e7-a4f9-1cc1de329608
effectivedate,11/8/2016,dc172b03-878e-11e7-a4f9-1cc1de329608
effectivedate,11/8/2016,dc172afb-878e-11e7-a4f9-1cc1de329608
effectivedate,11/8/2016,dc172af8-878e-11e7-a4f9-1cc1de329608
effectivedate,11/8/2016,dc172af9-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172c4f-878e-11e7-a4f9-1cc1de329608,2/24/2017
effectivedate,dc172bcb-878e-11e7-a4f9-1cc1de329608,1/13/2017
effectivedate,dc172aa5-878e-11e7-a4f9-1cc1de329608,10/17/2016
effectivedate,dc172cf1-878e-11e7-a4f9-1cc1de329608,4/14/2017
effectivedate,dc172c1e-878e-11e7-a4f9-1cc1de329608,2/10/2017
effectivedate,dc172d2f-878e-11e7-a4f9-1cc1de329608,4/28/2017
effectivedate,dc172d1c-878e-11e7-a4f9-1cc1de329608,4/21/2017
effectivedate,dc172b6d-878e-11e7-a4f9-1cc1de329608,12/14/2016
effectivedate,dc172c31-878e-11e7-a4f9-1cc1de329608,2/13/2017
effectivedate,dc172b2d-878e-11e7-a4f9-1cc1de329608,11/22/2016
effectivedate,dc172aba-878e-11e7-a4f9-1cc1de329608,10/21/2016
effectivedate,dc172c51-878e-11e7-a4f9-1cc1de329608,2/21/2017
effectivedate,dc172c62-878e-11e7-a4f9-1cc1de329608,3/1/2017
effectivedate,dc172bac-878e-11e7-a4f9-1cc1de329608,1/4/2017
effectivedate,dc172c61-878e-11e7-a4f9-1cc1de329608,2/28/2017
effectivedate,dc172c25-878e-11e7-a4f9-1cc1de329608,2/7/2017
effectivedate,dc172d26-878e-11e7-a4f9-1cc1de329608,4/27/2017
effectivedate,dc172c84-878e-11e7-a4f9-1cc1de329608,3/10/2017
effectivedate,dc172bd9-878e-11e7-a4f9-1cc1de329608,1/19/2017
effectivedate,dc172c9b-878e-11e7-a4f9-1cc1de329608,3/17/2017
effectivedate,dc172bd6-878e-11e7-a4f9-1cc1de329608,1/18/2017
effectivedate,dc172b5d-878e-11e7-a4f9-1cc1de329608,12/7/2016
effectivedate,dc172b4c-878e-11e7-a4f9-1cc1de329608,12/1/2016
effectivedate,dc172b1d-878e-11e7-a4f9-1cc1de329608,11/18/2016
effectivedate,dc172c17-878e-11e7-a4f9-1cc1de329608,2/8/2017
effectivedate,dc172c4a-878e-11e7-a4f9-1cc1de329608,2/23/2017
effectivedate,dc172c3d-878e-11e7-a4f9-1cc1de329608,2/16/2017
effectivedate,10/20/2016,dc172ab3-878e-11e7-a4f9-1cc1de329608
effectivedate,10/20/2016,dc172ab5-878e-11e7-a4f9-1cc1de329608
effectivedate,10/20/2016,dc172ab2-878e-11e7-a4f9-1cc1de329608
effectivedate,10/20/2016,dc172aaf-878e-11e7-a4f9-1cc1de329608
effectivedate,10/20/2016,dc172ab6-878e-11e7-a4f9-1cc1de329608
effectivedate,10/20/2016,dc172ab7-878e-11e7-a4f9-1cc1de329608
effectivedate,12/8/2016,dc172b78-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172b36-878e-11e7-a4f9-1cc1de329608,12/1/2016
effectivedate,10/26/2016,dc172acb-878e-11e7-a4f9-1cc1de329608
effectivedate,10/26/2016,dc172ac8-878e-11e7-a4f9-1cc1de329608
effectivedate,10/26/2016,dc172ac7-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172ca4-878e-11e7-a4f9-1cc1de329608,3/21/2017
effectivedate,dc172cff-878e-11e7-a4f9-1cc1de329608,4/19/2017
effectivedate,dc172cd6-878e-11e7-a4f9-1cc1de329608,4/6/2017
effectivedate,dc172cc7-878e-11e7-a4f9-1cc1de329608,3/31/2017
effectivedate,dc172b81-878e-11e7-a4f9-1cc1de329608,3/3/2017
effectivedate,dc172ba3-878e-11e7-a4f9-1cc1de329608,1/3/2017
effectivedate,11/7/2016,dc172af4-878e-11e7-a4f9-1cc1de329608
effectivedate,11/7/2016,dc172aee-878e-11e7-a4f9-1cc1de329608
effectivedate,11/7/2016,dc172b1b-878e-11e7-a4f9-1cc1de329608
effectivedate,11/7/2016,dc172af7-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172d5f-878e-11e7-a4f9-1cc1de329608,5/10/2017
effectivedate,dc172bcd-878e-11e7-a4f9-1cc1de329608,1/13/2017
effectivedate,dc172b45-878e-11e7-a4f9-1cc1de329608,11/30/2016
effectivedate,dc172cf2-878e-11e7-a4f9-1cc1de329608,4/14/2017
effectivedate,dc172d0a-878e-11e7-a4f9-1cc1de329608,1/30/2017
effectivedate,dc172cb3-878e-11e7-a4f9-1cc1de329608,3/28/2017
effectivedate,dc172b3e-878e-11e7-a4f9-1cc1de329608,11/30/2016
effectivedate,dc172cc1-878e-11e7-a4f9-1cc1de329608,4/1/2017
effectivedate,dc172bdc-878e-11e7-a4f9-1cc1de329608,1/19/2017
effectivedate,dc172b58-878e-11e7-a4f9-1cc1de329608,12/7/2016
effectivedate,dc172b6c-878e-11e7-a4f9-1cc1de329608,12/14/2016
effectivedate,dc172d4d-878e-11e7-a4f9-1cc1de329608,5/4/2017
effectivedate,dc172ce3-878e-11e7-a4f9-1cc1de329608,4/5/2017
effectivedate,12/22/2016,dc172bab-878e-11e7-a4f9-1cc1de329608
effectivedate,12/22/2016,dc172bae-878e-11e7-a4f9-1cc1de329608
effectivedate,12/22/2016,dc172b9a-878e-11e7-a4f9-1cc1de329608
effectivedate,12/22/2016,dc172b91-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172c1c-878e-11e7-a4f9-1cc1de329608,2/8/2017
effectivedate,dc172b5a-878e-11e7-a4f9-1cc1de329608,10/14/2016
effectivedate,dc172cce-878e-11e7-a4f9-1cc1de329608,4/3/2017
effectivedate,dc172cfb-878e-11e7-a4f9-1cc1de329608,2/3/2017
effectivedate,10/21/2016,dc172ab9-878e-11e7-a4f9-1cc1de329608
effectivedate,10/21/2016,dc172ab8-878e-11e7-a4f9-1cc1de329608
effectivedate,10/21/2016,dc172abc-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172d6e-878e-11e7-a4f9-1cc1de329608,5/16/2017
effectivedate,dc172d11-878e-11e7-a4f9-1cc1de329608,5/2/2017
effectivedate,11/15/2016,dc172b12-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172b51-878e-11e7-a4f9-1cc1de329608,11/30/2016
effectivedate,12/7/2016,dc172b57-878e-11e7-a4f9-1cc1de329608
effectivedate,12/7/2016,dc172b5b-878e-11e7-a4f9-1cc1de329608
effectivedate,12/7/2016,dc172b59-878e-11e7-a4f9-1cc1de329608
effectivedate,5/3/2017,dc172d4e-878e-11e7-a4f9-1cc1de329608
effectivedate,5/3/2017,dc172d47-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172bc0-878e-11e7-a4f9-1cc1de329608,1/11/2017
effectivedate,3/14/2017,dc172d13-878e-11e7-a4f9-1cc1de329608
